date,min,max,pm25,q1,q3,stdev,count
2025-02-04T00:00:00.000Z,0.4,5.43,1.2,0.95,1.6,0.473,586
2025-02-05T00:00:00.000Z,0.35,7.13,0.9,0.66,1.12,0.463,584
2025-02-06T00:00:00.000Z,0.1,0.9,0.4,0.3,0.53,0.164,582
2025-02-07T00:00:00.000Z,0,3.53,0.2,0.1,0.3,0.884,544
2025-02-08T00:00:00.000Z,1.03,22.42,1.8,1.6,3.1,3.158,530
2025-02-09T00:00:00.000Z,1.92,13.23,2.65,2.4,3.83,2.521,563
2025-02-10T00:00:00.000Z,1.2,72.15,2.02,1.75,2.33,3.28,567
2025-02-11T00:00:00.000Z,0.88,1.63,1.3,1.2,1.4,0.146,296
2025-02-12T00:00:00.000Z,1.12,10.23,2.22,1.77,2.79,1.364,508
2025-02-13T00:00:00.000Z,0.77,3.6,1.7,1.4,1.98,0.402,494
2025-02-14T00:00:00.000Z,0,0.5,0.15,0.1,0.2,0.087,298
2025-02-15T00:00:00.000Z,0,321.02,0.79,0.2,2.48,21.456,444
2025-02-16T00:00:00.000Z,0,1.1,0.3,0.2,0.4,0.198,332
2025-02-17T00:00:00.000Z,0.1,20.5,0.3,0.2,0.4,2.967,442
2025-02-18T00:00:00.000Z,0.03,9.57,0.38,0.2,0.66,1.184,520
2025-02-19T00:00:00.000Z,0,10.3,0.3,0.2,0.4,0.699,575
2025-02-20T00:00:00.000Z,0.05,11.63,0.8,0.3,3.1,1.858,566
2025-02-21T00:00:00.000Z,1.35,12.03,2.95,2.2,5.22,1.842,566
2025-02-22T00:00:00.000Z,1.3,23.17,5.03,3.85,6.57,4.129,575
2025-02-23T00:00:00.000Z,0.28,47,2.57,1.7,3,2.131,573
2025-02-24T00:00:00.000Z,0.1,2.6,0.56,0.32,0.7,0.271,581
2025-02-25T00:00:00.000Z,0.1,8.93,0.4,0.3,0.6,0.919,570
2025-02-26T00:00:00.000Z,0.08,23.63,0.3,0.2,0.7,2.502,572
2025-02-27T00:00:00.000Z,0.2,0.9,0.5,0.4,0.6,0.142,409
2025-02-28T00:00:00.000Z,0.25,1.05,0.6,0.47,0.65,0.143,98
2025-03-01T00:00:00.000Z,0,11.75,0.7,0.32,2.4,2.213,377
2025-03-02T00:00:00.000Z,0.2,5.09,0.77,0.5,1.2,0.434,566
2025-03-03T00:00:00.000Z,0.1,2.08,0.5,0.32,0.6,0.225,572
2025-03-04T00:00:00.000Z,0.1,40.79,0.4,0.3,1.2,3.948,569
2025-03-05T00:00:00.000Z,0.3,5.93,0.8,0.59,0.95,0.406,577
2025-03-06T00:00:00.000Z,0.5,1.3,0.85,0.8,0.9,0.13,148
2025-03-07T00:00:00.000Z,0.6,5.55,1.63,1,2.44,0.836,425
2025-03-08T00:00:00.000Z,0.9,4.7,1.6,1.42,1.8,0.435,566
2025-03-09T00:00:00.000Z,1.12,37.5,4.2,1.72,6.99,4.548,568
2025-03-10T00:00:00.000Z,0.93,12.88,1.6,1.33,2.2,0.742,559
2025-03-11T00:00:00.000Z,0.13,5.97,0.97,0.73,1.34,0.512,580
2025-03-12T00:00:00.000Z,0,82.95,0.27,0.2,0.8,5.386,588
2025-03-13T00:00:00.000Z,0.1,4.13,0.3,0.2,0.5,0.322,370
2025-03-14T00:00:00.000Z,0,1.8,0.2,0.1,0.3,0.258,238
2025-03-15T00:00:00.000Z,0.1,0.2,0.2,0.1,0.2,0.048,8
2025-03-18T00:00:00.000Z,0.1,0.4,0.22,0.2,0.3,0.065,69
2025-03-19T00:00:00.000Z,0.1,0.8,0.3,0.22,0.38,0.099,589
2025-03-20T00:00:00.000Z,0.1,1,0.4,0.3,0.45,0.105,568
2025-03-21T00:00:00.000Z,0,0.73,0.3,0.2,0.4,0.13,592
2025-03-22T00:00:00.000Z,0.4,1.7,0.9,0.8,1.07,0.212,591
2025-03-23T00:00:00.000Z,0.9,2.25,1.7,1.5,1.83,0.239,587
2025-03-24T00:00:00.000Z,0.93,2.4,1.4,1.3,1.6,0.276,588
2025-03-25T00:00:00.000Z,0.23,2.85,2.06,1.2,2.27,0.63,590
2025-03-26T00:00:00.000Z,0,0.73,0.3,0.2,0.4,0.154,588
2025-03-27T00:00:00.000Z,0.1,0.5,0.25,0.2,0.3,0.094,223
2025-03-28T00:00:00.000Z,0.4,2.42,0.8,0.63,1.33,0.482,455
2025-03-29T00:00:00.000Z,0.2,2.52,0.52,0.38,1.27,0.598,561
2025-03-30T00:00:00.000Z,0.1,0.9,0.4,0.32,0.5,0.129,331
2025-03-31T00:00:00.000Z,0,0.55,0.2,0.1,0.2,0.087,525
2025-04-01T00:00:00.000Z,0,0.3,0.1,0.1,0.2,0.067,206
2025-04-02T00:00:00.000Z,0,0.4,0.1,0.1,0.2,0.073,174
2025-04-03T00:00:00.000Z,0,0.38,0.1,0.1,0.13,0.067,577
2025-04-04T00:00:00.000Z,0,104.25,0.6,0.34,1.94,7.869,588
2025-04-05T00:00:00.000Z,0,2.2,0.2,0.17,0.4,0.28,550
2025-04-06T00:00:00.000Z,0,0.63,0.2,0.1,0.2,0.084,346
2025-04-07T00:00:00.000Z,0.1,38.1,0.4,0.2,1.55,3.523,331
2025-04-08T00:00:00.000Z,0,0.7,0.2,0.13,0.3,0.109,566
2025-04-09T00:00:00.000Z,0.03,1.4,0.27,0.2,0.4,0.152,557
2025-04-10T00:00:00.000Z,0,999.9,0.3,0.2,0.7,48.256,585
2025-04-11T00:00:00.000Z,0.4,34.29,0.95,0.8,1.3,4.195,587
2025-04-12T00:00:00.000Z,0.4,535.29,2,0.9,9.14,45.378,589
2025-04-13T00:00:00.000Z,0.3,37.47,1.95,1.3,3.4,4.559,562
2025-04-14T00:00:00.000Z,0.4,4.84,1,0.8,1.2,0.332,587
2025-04-15T00:00:00.000Z,0.3,7.97,0.97,0.7,1.9,1.138,567
2025-04-16T00:00:00.000Z,0.6,45.42,1.38,1.05,1.63,2.005,582
2025-04-17T00:00:00.000Z,0.38,6.75,1.1,0.7,1.35,0.483,588
2025-04-18T00:00:00.000Z,0.2,4.15,1.7,0.77,2.5,0.927,591
2025-04-19T00:00:00.000Z,0.1,3.95,0.4,0.38,0.6,0.632,504
2025-04-20T00:00:00.000Z,0.1,22.83,1.3,0.4,1.97,1.383,589
2025-04-21T00:00:00.000Z,0.3,10.45,0.9,0.62,1.3,1.505,569
2025-04-22T00:00:00.000Z,0.1,13.1,0.73,0.45,1.8,1.693,579
2025-04-23T00:00:00.000Z,0.1,3.8,0.43,0.3,0.6,0.256,572
2025-04-24T00:00:00.000Z,0.1,22.27,0.5,0.2,0.84,2.247,588
2025-04-25T00:00:00.000Z,0,950.1,0.4,0.3,6.7,47.43,590
2025-04-26T00:00:00.000Z,0.1,53.35,0.4,0.3,0.9,2.426,591
2025-04-27T00:00:00.000Z,0,15.53,0.5,0.2,0.75,0.997,586
2025-04-28T00:00:00.000Z,0.1,165.1,0.6,0.4,1.92,8.924,587
2025-04-29T00:00:00.000Z,0.1,1.88,0.43,0.3,0.77,0.342,580
2025-04-30T00:00:00.000Z,0,124.78,0.35,0.2,1.08,7.938,586
2025-05-01T00:00:00.000Z,0.3,12.38,1.27,0.9,1.5,0.656,587
2025-05-02T00:00:00.000Z,0.28,2.47,0.6,0.5,0.77,0.241,521
2025-05-03T00:00:00.000Z,0.4,73.4,1.58,1.05,3,3.871,471
2025-05-04T00:00:00.000Z,0,1.6,0.2,0.1,0.31,0.262,568
2025-05-05T00:00:00.000Z,0,32.38,0.2,0.1,0.25,1.635,578
2025-05-06T00:00:00.000Z,0,2.7,0.3,0.2,0.6,0.307,585
2025-05-07T00:00:00.000Z,0,32.13,0.2,0.1,0.35,1.755,587
2025-05-08T00:00:00.000Z,0,46.63,0.2,0.1,0.64,3.441,585
2025-05-09T00:00:00.000Z,0.1,1.43,0.56,0.38,0.8,0.272,590
2025-05-10T00:00:00.000Z,0.1,23.3,0.67,0.4,1.5,2.692,584
2025-05-11T00:00:00.000Z,0.1,40.92,0.3,0.2,0.45,1.807,579
2025-05-12T00:00:00.000Z,0.03,0.9,0.2,0.2,0.3,0.107,583
2025-05-13T00:00:00.000Z,0.1,3,0.5,0.32,0.6,0.248,585
2025-05-14T00:00:00.000Z,0.32,41.5,1.12,0.8,2.13,2.195,589
2025-05-15T00:00:00.000Z,0.1,1.6,0.4,0.3,0.6,0.258,587
2025-05-16T00:00:00.000Z,0.2,51.2,0.43,0.37,1.1,7.035,590
2025-05-17T00:00:00.000Z,0.1,91.45,0.32,0.28,0.5,5.802,584
2025-05-18T00:00:00.000Z,0,44.72,0.3,0.2,0.5,2.265,569
2025-05-19T00:00:00.000Z,0.03,38.78,0.3,0.25,0.5,3.269,574
2025-05-20T00:00:00.000Z,0.1,2.87,0.67,0.4,0.89,0.324,589
2025-05-21T00:00:00.000Z,0.73,597.85,1.85,1.4,2.5,32.351,585
2025-05-22T00:00:00.000Z,0,24,0.6,0.2,1.3,2.547,590
2025-05-23T00:00:00.000Z,0,1.12,0.1,0.1,0.2,0.115,590
2025-05-24T00:00:00.000Z,0.1,13.87,0.5,0.2,0.7,0.77,583
2025-05-25T00:00:00.000Z,0.2,145.05,0.7,0.5,8.81,26.571,589
2025-05-26T00:00:00.000Z,0.2,31.77,1.1,0.7,1.7,2.16,589
2025-05-27T00:00:00.000Z,0.2,1.73,0.5,0.4,0.6,0.147,584
2025-05-28T00:00:00.000Z,0,11.93,0.2,0.1,0.4,0.629,591
2025-05-29T00:00:00.000Z,0.2,44.47,0.4,0.3,0.52,2.942,585
2025-05-30T00:00:00.000Z,0,166.7,0.56,0.2,1,10.328,590
2025-05-31T00:00:00.000Z,0,6.88,0.3,0.2,0.5,0.368,581
2025-06-01T00:00:00.000Z,0,136.15,0.9,0.22,1.3,5.852,577
2025-06-02T00:00:00.000Z,0.2,21.92,1,0.73,1.47,1.71,573
2025-06-03T00:00:00.000Z,0.2,627.13,0.73,0.5,1,27.467,576
2025-06-04T00:00:00.000Z,0.2,12,1.55,0.86,2.19,1.312,568
2025-06-05T00:00:00.000Z,0.2,1.55,0.73,0.5,1,0.288,581
2025-06-06T00:00:00.000Z,0.1,15.17,0.5,0.33,0.68,0.981,588
2025-06-07T00:00:00.000Z,0.2,32.33,0.5,0.4,3.89,5.364,568
2025-06-08T00:00:00.000Z,0.17,108.45,0.8,0.5,1.82,6.188,584
2025-06-09T00:00:00.000Z,0.2,8.07,0.4,0.3,0.5,0.558,583
2025-06-10T00:00:00.000Z,2.4,87.73,5.73,4.5,7.03,3.753,581
2025-06-11T00:00:00.000Z,0.8,339.85,2.65,1.4,3.63,23.942,582
2025-06-12T00:00:00.000Z,0.2,18.07,0.5,0.4,0.8,0.964,521
2025-06-13T00:00:00.000Z,0.1,638.38,0.2,0.2,0.3,50.522,590
2025-06-14T00:00:00.000Z,0,10.52,0.7,0.3,1.23,0.788,586
2025-06-15T00:00:00.000Z,0.28,6.43,3.88,3.28,4.3,1.331,370
2025-06-16T00:00:00.000Z,0.6,8,1.79,1.33,2.4,0.784,450
2025-06-17T00:00:00.000Z,1.4,21.08,2.2,1.98,2.64,1.432,589
2025-06-18T00:00:00.000Z,0.3,8.69,1.7,0.8,2.92,1.159,587
2025-06-19T00:00:00.000Z,0.1,1.55,0.6,0.4,0.77,0.253,585
2025-06-20T00:00:00.000Z,0.37,2,0.98,0.67,1.2,0.326,582
2025-06-21T00:00:00.000Z,0.3,2.5,1.2,0.8,1.65,0.51,575
2025-06-22T00:00:00.000Z,0.2,3.7,1.72,0.85,2,0.772,566
2025-06-23T00:00:00.000Z,0.3,2.63,0.85,0.63,1.7,0.604,568
2025-06-24T00:00:00.000Z,0.2,34.53,0.8,0.6,1.5,1.71,585
2025-06-25T00:00:00.000Z,0.05,5.5,0.3,0.2,0.52,0.354,578
2025-06-26T00:00:00.000Z,0.3,3.6,0.7,0.56,0.8,0.224,587
2025-06-27T00:00:00.000Z,0.13,1.27,0.5,0.32,0.65,0.2,583
2025-06-28T00:00:00.000Z,0.4,27.57,1.08,0.73,1.8,1.835,588
2025-06-29T00:00:00.000Z,0.6,61.67,1.69,1.1,2.15,3.687,590
2025-06-30T00:00:00.000Z,0.73,2.42,1.5,1.25,1.77,0.343,420
2025-07-01T00:00:00.000Z,0.37,1.87,1.12,0.9,1.3,0.298,587
2025-07-02T00:00:00.000Z,0.4,2.27,1.42,0.93,1.7,0.436,591
2025-07-03T00:00:00.000Z,0.3,2.45,0.9,0.63,1.25,0.513,589
2025-07-04T00:00:00.000Z,0.13,9.05,0.5,0.4,0.7,0.717,590
2025-07-05T00:00:00.000Z,0.2,1.77,0.6,0.5,0.87,0.344,590
2025-07-06T00:00:00.000Z,0.1,11.73,0.6,0.43,0.88,0.722,539
2025-07-07T00:00:00.000Z,0,1,0.38,0.28,0.6,0.207,588
2025-07-08T00:00:00.000Z,0,53.78,0.3,0.2,0.5,2.447,591
2025-07-09T00:00:00.000Z,0,1.08,0.3,0.2,0.4,0.179,575
2025-07-10T00:00:00.000Z,0.2,7.13,0.5,0.4,0.7,0.434,578
2025-07-11T00:00:00.000Z,0.4,333.4,0.88,0.7,1.88,19.169,585
2025-07-12T00:00:00.000Z,0.2,7.1,1.1,0.95,1.73,0.654,590
2025-07-13T00:00:00.000Z,0.47,7.97,1.2,0.9,1.5,0.529,591
2025-07-14T00:00:00.000Z,0.32,11.4,0.97,0.8,1.12,0.837,593
2025-07-15T00:00:00.000Z,0.33,8.02,0.9,0.8,1.1,0.388,593
2025-07-16T00:00:00.000Z,0.1,1.58,0.5,0.4,0.9,0.327,592
2025-07-17T00:00:00.000Z,0.3,20.83,1.53,1.04,2.1,1.541,593
2025-07-18T00:00:00.000Z,0.67,3.3,1.8,1.33,2.17,0.533,592
2025-07-19T00:00:00.000Z,0.7,7.82,2.83,1.6,3.33,0.961,592
2025-07-20T00:00:00.000Z,1.77,12.77,2.52,2.37,2.72,0.545,586
2025-07-21T00:00:00.000Z,1.77,5.97,2.5,2.29,2.75,0.347,591
2025-07-22T00:00:00.000Z,0.1,43.3,2.82,1.03,3.32,3.301,592
2025-07-23T00:00:00.000Z,0,6.13,0.3,0.2,0.38,0.274,592
2025-07-24T00:00:00.000Z,0.2,16.92,1.54,0.6,2.4,1.651,590
2025-07-25T00:00:00.000Z,1.1,35.38,3.42,2.54,3.97,1.926,593
2025-07-26T00:00:00.000Z,0.6,13.97,4.53,2.5,5.7,2.149,594
2025-07-27T00:00:00.000Z,0.5,6.9,3.5,1.38,4.8,1.859,592
2025-07-28T00:00:00.000Z,0.2,1.3,0.7,0.5,0.88,0.2,591
2025-07-29T00:00:00.000Z,0.1,1.17,0.5,0.3,0.7,0.223,590
2025-07-30T00:00:00.000Z,0.2,1,0.6,0.5,0.7,0.149,589
2025-07-31T00:00:00.000Z,0,0.63,0.3,0.2,0.4,0.112,590
2025-08-01T00:00:00.000Z,0,0.5,0.2,0.13,0.2,0.074,586
2025-08-02T00:00:00.000Z,0.05,0.6,0.2,0.2,0.3,0.086,584
2025-08-03T00:00:00.000Z,0,0.63,0.2,0.1,0.3,0.14,590
2025-08-04T00:00:00.000Z,0.1,5.09,0.32,0.2,0.47,0.248,589
2025-08-05T00:00:00.000Z,0.2,0.98,0.56,0.47,0.7,0.157,564
2025-08-06T00:00:00.000Z,0.3,6.1,0.6,0.5,0.82,0.544,527
2025-08-07T00:00:00.000Z,0.7,181.48,1.5,1.2,2,8.49,567
2025-08-08T00:00:00.000Z,0.6,31.73,2.08,1.75,2.6,1.564,577
2025-08-09T00:00:00.000Z,0.77,2.63,1.4,1.12,1.9,0.428,561
2025-08-10T00:00:00.000Z,0.3,30.5,1.3,0.9,2.02,2.16,589
2025-08-11T00:00:00.000Z,0.35,12.4,0.93,0.73,1.3,1.654,591
2025-08-12T00:00:00.000Z,0.68,5.55,2.7,1.23,2.97,0.913,594
2025-08-13T00:00:00.000Z,1.65,32.36,3.3,2.4,4.2,2.13,578
2025-08-14T00:00:00.000Z,1.37,102.35,2,1.8,2.29,4.38,585
2025-08-15T00:00:00.000Z,1.7,4.9,3.3,2.7,3.7,0.751,494
2025-08-16T00:00:00.000Z,0,4,0.73,0.2,1.2,0.875,579
2025-08-17T00:00:00.000Z,0,3.3,0.22,0.2,0.3,0.185,589
2025-08-18T00:00:00.000Z,0,20.27,0.2,0.2,0.3,0.849,571
2025-08-19T00:00:00.000Z,0.2,179.75,0.7,0.4,4.2,8.46,572
2025-08-20T00:00:00.000Z,0,1.9,0.2,0.1,0.22,0.299,559
2025-08-21T00:00:00.000Z,0,3.1,0.2,0.1,0.25,0.195,369
2025-08-22T00:00:00.000Z,0.1,0.75,0.2,0.2,0.3,0.121,372
2025-08-23T00:00:00.000Z,0,59.03,0.1,0.08,2.74,5.661,569
2025-08-24T00:00:00.000Z,0.1,212.15,0.5,0.3,0.8,9.513,578
2025-08-25T00:00:00.000Z,0.1,6,0.47,0.3,0.6,0.45,593
2025-08-26T00:00:00.000Z,0,8.48,0.4,0.2,0.53,0.462,591
2025-08-27T00:00:00.000Z,0.1,4.3,0.5,0.38,0.73,0.622,591
2025-08-28T00:00:00.000Z,0.3,3.2,0.8,0.6,1,0.274,592
2025-08-29T00:00:00.000Z,0.4,11.13,1.02,0.82,1.4,1.31,588
2025-08-30T00:00:00.000Z,0.4,3.17,1.2,0.68,1.85,0.642,592
2025-08-31T00:00:00.000Z,0.1,1.67,0.77,0.47,1,0.35,590
2025-09-01T00:00:00.000Z,0.5,11.63,1.1,0.9,1.3,0.63,591
2025-09-02T00:00:00.000Z,0.2,20.53,0.97,0.73,1.1,1.075,552
2025-09-03T00:00:00.000Z,0,2.65,0.47,0.27,0.7,0.56,592
2025-09-04T00:00:00.000Z,0.1,14.27,0.6,0.37,0.93,1.119,592
2025-09-05T00:00:00.000Z,0.15,2.17,0.6,0.4,0.85,0.419,469
2025-09-06T00:00:00.000Z,0.3,0.63,0.49,0.38,0.59,0.111,8
2025-09-07T00:00:00.000Z,0,0.8,0.3,0.3,0.4,0.103,256
2025-09-08T00:00:00.000Z,0.1,1.7,0.3,0.2,1.01,0.423,308
2025-09-09T00:00:00.000Z,0.82,42.2,2.13,1.7,3.45,3.032,588
2025-09-10T00:00:00.000Z,2.2,16.45,3.43,3.07,3.9,0.947,559
2025-09-11T00:00:00.000Z,0.2,3.85,0.8,0.56,1.7,0.708,585
2025-09-12T00:00:00.000Z,0.1,36.58,0.45,0.3,0.6,1.585,592
2025-09-13T00:00:00.000Z,0.1,1.2,0.47,0.3,0.6,0.22,593
2025-09-14T00:00:00.000Z,0.07,36.13,0.4,0.2,1.07,2.535,593
2025-09-15T00:00:00.000Z,0.1,6.7,0.3,0.25,0.5,0.615,503
2025-09-16T00:00:00.000Z,0.2,14.97,0.6,0.45,0.83,1.137,592
2025-09-17T00:00:00.000Z,0.2,1,0.52,0.43,0.63,0.14,592
2025-09-18T00:00:00.000Z,0,0.93,0.4,0.27,0.5,0.183,592
2025-09-19T00:00:00.000Z,0.2,1.05,0.54,0.4,0.7,0.178,564
2025-09-20T00:00:00.000Z,0.6,1.4,0.95,0.87,1,0.134,456
2025-09-21T00:00:00.000Z,0.1,4.4,1.1,0.5,1.7,0.846,583
2025-09-22T00:00:00.000Z,0,1.25,0.3,0.2,0.5,0.247,588
2025-09-23T00:00:00.000Z,0,0.4,0.1,0.1,0.15,0.063,591
2025-09-24T00:00:00.000Z,0,0.3,0.1,0.08,0.1,0.052,591
2025-09-25T00:00:00.000Z,0,0.3,0.1,0.03,0.1,0.054,590
2025-09-26T00:00:00.000Z,0,0.3,0.1,0.08,0.1,0.056,590
2025-09-27T00:00:00.000Z,0,0.5,0.2,0.17,0.23,0.074,590
2025-09-28T00:00:00.000Z,0,0.35,0.1,0.1,0.2,0.062,586
2025-09-29T00:00:00.000Z,0,0.5,0.1,0.1,0.2,0.064,588
2025-09-30T00:00:00.000Z,0,13.88,0.2,0.1,0.55,2.213,573
2025-10-01T00:00:00.000Z,0.1,128.05,0.55,0.22,11.3,22.914,567
2025-10-02T00:00:00.000Z,0.13,4.5,0.5,0.32,1.09,0.949,549
2025-10-03T00:00:00.000Z,0.1,0.5,0.2,0.2,0.3,0.074,541
2025-10-04T00:00:00.000Z,0.1,10.7,0.8,0.52,1,0.895,565
2025-10-05T00:00:00.000Z,0.1,0.8,0.4,0.3,0.5,0.122,577
2025-10-06T00:00:00.000Z,0,0.4,0.1,0.08,0.15,0.087,578
2025-10-07T00:00:00.000Z,0,5.63,0.3,0.17,0.5,0.408,573
2025-10-08T00:00:00.000Z,0,0.9,0.3,0.2,0.4,0.154,576
2025-10-09T00:00:00.000Z,0.03,6.35,0.3,0.2,0.4,0.425,574
2025-10-10T00:00:00.000Z,0.2,2.7,1.14,0.56,1.83,0.667,575
2025-10-11T00:00:00.000Z,0.1,0.8,0.3,0.25,0.4,0.123,576
2025-10-12T00:00:00.000Z,0,0.63,0.2,0.1,0.25,0.105,572
2025-10-13T00:00:00.000Z,0,5.82,0.2,0.1,0.45,0.425,591
2025-10-14T00:00:00.000Z,0,70.53,0.2,0.1,0.4,3.25,587
2025-10-15T00:00:00.000Z,0,706.53,0.3,0.2,41.6,76.711,587
2025-10-16T00:00:00.000Z,0.2,55.85,1.5,0.72,3.79,4.541,504
2025-10-17T00:00:00.000Z,0,105.2,0.3,0.2,2.38,7.362,582
2025-10-18T00:00:00.000Z,0,9.5,0.2,0.1,0.3,0.511,586
2025-10-19T00:00:00.000Z,0,46.8,0.2,0.1,0.4,2.193,590
2025-10-20T00:00:00.000Z,0.1,7.47,0.56,0.4,1.2,0.698,590
2025-10-21T00:00:00.000Z,0.63,101.23,1.6,1.4,3.34,12.863,592
2025-10-22T00:00:00.000Z,0,2,0.3,0.2,0.4,0.231,592
2025-10-23T00:00:00.000Z,0,1.2,0.5,0.2,0.7,0.28,593
2025-10-24T00:00:00.000Z,0,24.57,0.3,0.2,1,2.553,594
2025-10-25T00:00:00.000Z,0.1,53.37,0.51,0.3,1.39,7.464,592
2025-10-26T00:00:00.000Z,0,1.3,0.3,0.2,0.4,0.175,593
2025-10-27T00:00:00.000Z,0,22.03,0.2,0.1,0.31,1.263,589
2025-10-28T00:00:00.000Z,0.1,32.17,0.4,0.3,1.51,3.228,592
2025-10-29T00:00:00.000Z,0.3,1.57,0.6,0.5,0.7,0.21,592
2025-10-30T00:00:00.000Z,0.05,0.9,0.2,0.2,0.3,0.1,593
2025-10-31T00:00:00.000Z,0,502.08,5.63,0.1,15.52,25.426,593
2025-11-01T00:00:00.000Z,0.5,4.28,0.9,0.8,1.3,0.761,354
